biz,dev,part,dist,ym,use,fleet,base_rate,expected,O_E,p,alert_dist,run_ym,遅延月,注目度
E1,M01,100-0,B,202403,5.0,1786.0,0.000947717580161112,1.692623598167746,2.953994027622247,0.04260874296904459,True,202501,10,-inf
E1,M01,100-0,B,202407,4.0,1910.0,0.0008784344346298375,1.6778097701429897,2.384060500290867,0.11247150830073728,True,202501,6,-inf
E1,M01,100-0,B,202408,2.0,1942.0,0.000958543014617781,1.8614905343877308,1.0744078269824922,0.5698017999415531,True,202501,5,-inf
E1,M01,100-0,B,202409,3.0,1973.0,0.000847457627118644,1.6720338983050846,1.794221996958946,0.2625302157888473,True,202501,4,-inf
E1,M01,100-0,B,202410,2.0,2004.0,0.0009252833680314596,1.8542678695350452,1.0785928143712575,0.5677926962684062,True,202501,3,-inf
E1,M01,100-0,B,202411,6.0,2035.0,0.0010005002501250625,2.036018009004502,2.9469287469287475,0.027381674095742006,True,202501,2,-inf
E1,M01,100-0,C,202301,2.0,1124.0,0.0011343804537521816,1.2750436300174521,1.5685737749794688,0.3927084313443911,True,202501,24,-inf
E1,M01,100-0,C,202302,2.0,1150.0,0.0011892626571525654,1.3676520557254501,1.4623602484472051,0.4231244755573801,True,202501,23,-inf
E1,M01,100-0,C,202308,2.0,1306.0,0.0011726766344180592,1.5315156845499853,1.305895865237366,0.47464869830659107,True,202501,17,-inf
E1,M01,100-0,C,202309,2.0,1332.0,0.0012181140728002293,1.6225279449699055,1.2326444091149973,0.5022296452989614,True,202501,16,-inf
E1,M01,100-0,C,202310,2.0,1358.0,0.0013316512475469583,1.8083823941687693,1.1059607782342453,0.5556149083219528,True,202501,15,-inf
E1,M01,100-0,C,202311,2.0,1384.0,0.0012345679012345679,1.708641975308642,1.170520231213873,0.527406149564831,True,202501,14,-inf
E1,M01,100-0,C,202312,3.0,1410.0,0.0013430029546065002,1.8936341659951652,1.5842553191489361,0.3201153006318568,True,202501,13,-inf
E1,M01,100-0,C,202405,4.0,1540.0,0.0009117432530999271,1.4040846097738877,2.8488311688311687,0.07362349705443222,True,202501,8,-inf
E1,M01,100-0,C,202406,2.0,1566.0,0.0011333810546408972,1.774874731567645,1.126840088727566,0.5459951086663685,True,202501,7,-inf
E1,M01,100-0,C,202407,4.0,1592.0,0.001229796205200281,1.9578355586788474,2.0430725053840635,0.1597251330212633,True,202501,6,-inf
E1,M01,100-0,C,202409,3.0,1644.0,0.0012994350282485875,2.136271186440678,1.4043160901301175,0.3822691934996754,True,202501,4,-inf
E1,M01,100-0,C,202412,9.0,1722.0,0.0012341704228375188,2.1252414681262075,4.234812907135282,0.0010253901299067045,True,202501,1,-inf
E1,M01,100-0,D,202305,3.0,921.0,0.0006295247088448222,0.5797922568460812,5.174267100977199,0.03832773654799908,True,202501,20,-inf
E1,M01,100-0,D,202306,2.0,940.0,0.0007168458781362007,0.6738351254480287,2.9680851063829787,0.18385847850482198,True,202501,19,-inf
E1,M01,100-0,D,202311,2.0,1038.0,0.0008230452674897119,0.854320987654321,2.341040462427746,0.24613968032410033,True,202501,14,-inf
E1,M01,100-0,D,202312,2.0,1058.0,0.0008953353030710001,0.9472647506491181,2.111342155009452,0.2787601862726275,True,202501,13,-inf
E1,M01,100-0,D,202403,2.0,1116.0,0.0010108668182966893,1.1281273692191054,1.7728494623655915,0.3416377491272647,True,202501,10,-inf
E1,M01,100-0,D,202406,2.0,1174.0,0.000954426151276545,1.1204963015986638,1.784923339011925,0.3388079807707572,True,202501,7,-inf
E1,M01,100-0,D,202408,3.0,1214.0,0.0009968560693198374,1.2101832681542826,2.4789633759979726,0.15043653553687947,True,202501,5,-inf
E1,M01,100-0,D,202409,2.0,1233.0,0.0011299435028248588,1.3932203389830509,1.4355231143552312,0.43022000599083676,True,202501,4,-inf
E1,M01,100-0,D,202410,2.0,1252.0,0.0012584203123843364,1.5755422311051892,1.2694042473219318,0.48750255292844324,True,202501,3,-inf
E1,M01,100-0,E,202303,3.0,412.0,0.0009456264775413711,0.3895981087470449,7.700242718446602,0.018615320635996396,True,202501,22,-inf
E1,M01,100-0,E,202305,2.0,430.0,0.0013486176668914363,0.5799055967633175,3.448837209302326,0.15235842182808643,True,202501,20,-inf
E1,M01,100-0,E,202404,2.0,530.0,0.0005309734513274337,0.28141592920353986,7.10691823899371,0.06172637545426288,True,202501,9,-inf
E1,M01,100-0,E,202408,2.0,566.0,0.000821557673348669,0.46500164311534664,4.301060070671379,0.11405730672040255,True,202501,5,-inf
E1,M01,100-0,E,202412,3.0,603.0,0.0010731258623332823,0.6470948949869693,4.636105188343993,0.04625107070208135,True,202501,1,-inf
E1,M01,101-0,A,202302,2.0,1955.0,0.000749512816669165,1.4652975565882176,1.364910485933504,0.45441855960832894,True,202501,23,-inf
E1,M01,101-0,A,202303,2.0,1999.0,0.0008275324928199387,1.6542374531470574,1.2090162728423035,0.5119917894998817,True,202501,22,-inf
E1,M01,101-0,A,202304,2.0,2043.0,0.0007592654107151331,1.5511792340910169,1.2893416544297602,0.4809601074450272,True,202501,21,-inf
E1,M01,101-0,A,202305,6.0,2088.0,0.0008332176086654631,1.739758366893487,3.4487547892720305,0.015699003839168623,True,202501,20,-inf
E1,M01,101-0,A,202306,4.0,2132.0,0.0009487666034155598,2.0227703984819736,1.9774859287054407,0.17237264419991533,True,202501,19,-inf
E1,M01,101-0,A,202308,3.0,2220.0,0.0010778184953653806,2.392757059711145,1.2537837837837835,0.447449334510853,True,202501,17,-inf
E1,M01,101-0,A,202311,3.0,2353.0,0.0011296699749858792,2.658113451141774,1.1286199987857446,0.511040620637656,True,202501,14,-inf
E1,M01,101-0,A,202402,3.0,2485.0,0.001061530879175039,2.6379042347499717,1.1372664558781258,0.5062106054172346,True,202501,11,-inf
E1,M01,101-0,A,202404,4.0,2574.0,0.0010204825424593629,2.6267220642904,1.5228105228105229,0.29298415384533794,True,202501,9,-inf
E1,M01,101-0,A,202406,6.0,2662.0,0.0008772237622372715,2.3351696550756165,2.569406461307288,0.0446606131879573,True,202501,7,-inf
E1,M01,101-0,A,202409,8.0,2795.0,0.0008308408109006315,2.322200066467265,3.445008944543828,0.005453899111055654,True,202501,4,-inf
E1,M01,101-0,A,202410,4.0,2839.0,0.0010123771268083996,2.874138663009046,1.3917213012305558,0.3455158340991245,True,202501,3,-inf
E1,M01,101-0,B,202303,2.0,1411.0,0.0011723329425556857,1.6541617819460726,1.2090715804394048,0.5119686639090409,True,202501,22,-inf
E1,M01,101-0,B,202305,2.0,1474.0,0.0011148272017837235,1.6432552954292083,1.2170963364993217,0.5086270211767512,True,202501,20,-inf
E1,M01,101-0,B,202306,3.0,1505.0,0.001152073732718894,1.7338709677419355,1.7302325581395348,0.2793210418533702,True,202501,19,-inf
E1,M01,101-0,B,202307,2.0,1536.0,0.0012500781298831177,1.9201200075004687,1.0416015625,0.5858348899853006,True,202501,18,-inf
E1,M01,101-0,B,202308,2.0,1567.0,0.0011604470775056495,1.8184205704513527,1.0998555738420717,0.5584654194532968,True,202501,17,-inf
E1,M01,101-0,B,202309,2.0,1598.0,0.0010151071833761271,1.6221412790350511,1.2329382316130457,0.502109722841793,True,202501,16,-inf
E1,M01,101-0,B,202311,4.0,1661.0,0.0008573388203017832,1.424039780521262,2.8089102950030105,0.07647477132049574,True,202501,14,-inf
E1,M01,101-0,B,202312,2.0,1692.0,0.0010072183985227463,1.7042135303004868,1.1735618597320725,0.5260832273187577,True,202501,13,-inf
E1,M01,101-0,B,202402,2.0,1754.0,0.001127880122455556,1.9783017347870453,1.0109681272737145,0.6006626570703414,True,202501,11,-inf
E1,M01,101-0,B,202405,3.0,1848.0,0.001215620726333384,2.2464671022640936,1.3354301948051948,0.41047451628120163,True,202501,8,-inf
E1,M01,101-0,B,202407,3.0,1910.0,0.0011224439998047924,2.1438680396271534,1.3993398588663783,0.38428828946382804,True,202501,6,-inf
E1,M01,101-0,B,202411,5.0,2035.0,0.0010005002501250625,2.036018009004502,2.455773955773956,0.07335586621025017,True,202501,2,-inf
E1,M01,101-0,B,202412,3.0,2066.0,0.0010284845503733845,2.1248490810714125,1.4118649774822174,0.3792294497626786,True,202501,1,-inf
E1,M01,101-0,C,202303,2.0,1176.0,0.0005792783846408474,0.6812313803376365,2.935860058309038,0.18678155567378477,True,202501,22,-inf
E1,M01,101-0,C,202309,2.0,1332.0,0.0004299226139294927,0.5726569217540842,3.492492492492493,0.14951190369127487,True,202501,16,-inf
E1,M01,101-0,C,202310,2.0,1358.0,0.0004906083543594057,0.6662461452200729,3.0018935409215235,0.18086330059273378,True,202501,15,-inf
E1,M01,101-0,C,202404,2.0,1514.0,0.00043370508054522923,0.656629491945477,3.0458577090016985,0.17707431008504224,True,202501,9,-inf
E1,M01,101-0,C,202405,2.0,1540.0,0.0005470459518599562,0.8424507658643325,2.374025974025974,0.2415000204923864,True,202501,8,-inf
E1,M01,101-0,C,202407,3.0,1592.0,0.0007027406886858749,1.118763176387913,2.681532663316583,0.13044347786564636,True,202501,6,-inf
E1,M01,101-0,C,202409,2.0,1644.0,0.000847457627118644,1.3932203389830509,1.4355231143552312,0.43022000599083676,True,202501,4,-inf
E1,M01,101-0,D,202302,2.0,862.0,0.0011326311020500622,0.9763280099671536,2.0484918793503484,0.28994231131521503,True,202501,23,-inf
E1,M01,101-0,D,202304,3.0,902.0,0.0011831773690437776,1.0672259868774874,2.8110260028220115,0.12066030961260373,True,202501,21,-inf
E1,M01,101-0,D,202310,3.0,1018.0,0.0012148397346042426,1.236706849827119,2.4257971890584855,0.15701648038010202,True,202501,15,-inf
E1,M01,101-0,D,202312,3.0,1058.0,0.0012534694242994002,1.3261706509087654,2.262152308938698,0.177602626342472,True,202501,13,-inf
E1,M01,101-0,D,202402,2.0,1096.0,0.0014608576093494887,1.6010999398470396,1.2491412623443539,0.49555192400940723,True,202501,11,-inf
E1,M01,101-0,D,202404,2.0,1136.0,0.0014043783560512184,1.595373812474184,1.2536246893123448,0.49375647420426144,True,202501,9,-inf
E1,M01,101-0,D,202406,2.0,1174.0,0.00127256820170206,1.4939950687982184,1.3386925042589437,0.4624571273620859,True,202501,7,-inf
E1,M01,102-0,A,202301,3.0,1911.0,0.0009239297813366184,1.7656298121342777,1.6991104133961277,0.2879627791431026,True,202501,24,-inf
E1,M01,102-0,A,202302,5.0,1955.0,0.0009993504222255533,1.9537300754509568,2.55920716112532,0.06598221579154769,True,202501,23,-inf
E1,M01,102-0,A,202308,3.0,2220.0,0.0009484802759215348,2.105626212545807,1.4247542997543,0.37506016681665105,True,202501,17,-inf
E1,M01,102-0,A,202310,5.0,2309.0,0.0010307153164296021,2.379921665635951,2.100909484625379,0.11443845662727523,True,202501,15,-inf
E1,M01,102-0,A,202311,6.0,2353.0,0.0011296699749858792,2.658113451141774,2.257239997571489,0.06963857396336952,True,202501,14,-inf
E1,M01,102-0,A,202312,4.0,2397.0,0.0012639728245842714,3.029742860528499,1.320244055068836,0.3792436665771558,True,202501,13,-inf
E1,M01,102-0,A,202403,6.0,2530.0,0.0011521165495967593,2.914854870479801,2.058421522376641,0.0937851653830038,True,202501,10,-inf
E1,M01,102-0,A,202405,4.0,2618.0,0.0012871393328327792,3.369730773356216,1.187038451744334,0.45090193909144227,True,202501,8,-inf
E1,M01,102-0,A,202409,5.0,2795.0,0.0012296444001329346,3.4368560983715524,1.4548179664458734,0.28391647561913097,True,202501,4,-inf
E1,M01,102-0,A,202411,4.0,2883.0,0.001219864530833681,3.5168694423935025,1.1373751757124342,0.48105138610593895,True,202501,2,-inf
E1,M01,102-0,A,202501,8.0,2972.0,0.001024494737822483,3.0447983608084193,2.627431787593295,0.0198113528816119,True,202501,0,-inf
E1,M01,102-0,B,202301,2.0,1349.0,0.0014543339150668994,1.9618964514252473,1.0194217939214232,0.5969606959867101,True,202501,24,-inf
E1,M01,102-0,B,202302,4.0,1380.0,0.0012741558717349756,1.7583351029942662,2.27487922705314,0.12645299836098609,True,202501,23,-inf
E1,M01,102-0,B,202304,4.0,1442.0,0.001411764705882353,2.035764705882353,1.9648636153490522,0.1749398524916058,True,202501,21,-inf
E1,M01,102-0,B,202307,3.0,1536.0,0.0015000937558597412,2.3041440090005625,1.302001953125,0.42548010919838797,True,202501,18,-inf
E1,M01,102-0,B,202310,4.0,1630.0,0.0014017872787804452,2.2849132644121255,1.7506134969325153,0.22269202937701796,True,202501,15,-inf
E1,M01,102-0,B,202312,3.0,1692.0,0.0015108275977841195,2.55632029545073,1.1735618597320725,0.4869892362337694,True,202501,13,-inf
E1,M01,102-0,B,202402,5.0,1754.0,0.0013964230087544981,2.4493259573553896,2.0413779493026927,0.12347612018969532,True,202501,11,-inf
E1,M01,102-0,B,202403,3.0,1786.0,0.001421576370241668,2.538935397251619,1.1815976110488988,0.4827227095290223,True,202501,10,-inf
E1,M01,102-0,B,202406,3.0,1879.0,0.001342148431674703,2.521896903116767,1.189580746259831,0.47852231473491663,True,202501,7,-inf
E1,M01,102-0,B,202409,3.0,1973.0,0.0013182674199623352,2.6009416195856874,1.1534284266164652,0.49730426378326836,True,202501,4,-inf
E1,M01,102-0,B,202411,3.0,2035.0,0.0012278866706080312,2.4987493746873435,1.2006006006006007,0.47278641508502806,True,202501,2,-inf
E1,M01,102-0,C,202302,2.0,1150.0,0.0011043153244988107,1.2699626231736323,1.5748494983277592,0.39090527943289116,True,202501,23,-inf
E1,M01,102-0,C,202303,2.0,1176.0,0.0010758027143330023,1.2651439920556107,1.5808477237048666,0.38919241142918665,True,202501,22,-inf
E1,M01,102-0,C,202304,2.0,1202.0,0.000968054211035818,1.1636011616650532,1.718801996672213,0.354718042913233,True,202501,21,-inf
E1,M01,102-0,C,202305,2.0,1228.0,0.001022977651872836,1.2562165564998427,1.5920821849160611,0.38601177974297407,True,202501,20,-inf
E1,M01,102-0,C,202307,3.0,1280.0,0.0012001200120012002,1.5361536153615363,1.9529296875,0.22905629816781795,True,202501,18,-inf
E1,M01,102-0,C,202310,2.0,1358.0,0.001261564339781329,1.7132043734230447,1.1674030436917033,0.5287661485693187,True,202501,15,-inf
E1,M01,102-0,C,202402,2.0,1462.0,0.0010956432070121165,1.6018303686517144,1.2485716584855557,0.4957806202441564,True,202501,11,-inf
E1,M01,102-0,C,202403,4.0,1488.0,0.0010740459944402325,1.5981804397270658,2.5028462998102468,0.10052937461293052,True,202501,10,-inf
E1,M01,102-0,C,202404,3.0,1514.0,0.0011771995043370507,1.7822800495662947,1.683237154974623,0.2910995776902987,True,202501,9,-inf
E1,M01,102-0,C,202406,2.0,1566.0,0.0011333810546408972,1.774874731567645,1.126840088727566,0.5459951086663685,True,202501,7,-inf
E1,M01,102-0,C,202410,2.0,1670.0,0.0009438152342882523,1.5761714412613814,1.2688974991194082,0.48770182299586473,True,202501,3,-inf
E1,M01,102-0,C,202411,2.0,1696.0,0.0009277450338354071,1.5734555773848504,1.271087680355161,0.48684131569747924,True,202501,2,-inf
E1,M01,102-0,D,202301,2.0,843.0,0.0008144269924374636,0.6865619546247819,2.913065582104728,0.18889050015281011,True,202501,24,-inf
E1,M01,102-0,D,202304,2.0,902.0,0.000968054211035818,0.8731848983543079,2.2904656319290466,0.25350726278247865,True,202501,21,-inf
E1,M01,102-0,D,202306,2.0,940.0,0.0010240655401945725,0.9626216077828981,2.0776595744680852,0.28467468565327847,True,202501,19,-inf
E1,M01,102-0,D,202309,2.0,999.0,0.001050921945160982,1.049871023215821,1.904995904995905,0.3149402935438476,True,202501,16,-inf
E1,M01,102-0,D,202401,3.0,1077.0,0.0008769622029290538,0.9444882925545909,3.176323119777159,0.09555342100773302,True,202501,12,-inf
E1,M01,102-0,D,202403,3.0,1116.0,0.0010108668182966893,1.1281273692191054,2.659274193548387,0.13267342897293238,True,202501,10,-inf
E1,M01,102-0,D,202404,3.0,1136.0,0.0011565468814539446,1.313837257331681,2.283387826961771,0.1744467401389675,True,202501,9,-inf
E1,M01,102-0,D,202405,2.0,1155.0,0.0012156576707999028,1.4040846097738877,1.4244155844155844,0.4339114126559241,True,202501,8,-inf
E1,M01,102-0,D,202408,2.0,1214.0,0.0012268997776244152,1.4894563300360402,1.3427718286655683,0.46096925833328256,True,202501,5,-inf
E1,M01,102-0,E,202303,2.0,412.0,0.002127659574468085,0.8765957446808511,2.2815533980582523,0.25483847081125605,True,202501,22,-inf
E1,M01,102-0,E,202311,2.0,484.0,0.0015677052714089751,0.758769351361944,2.6358471074380163,0.21266267420158805,True,202501,14,-inf
E1,M01,103-0,A,202301,2.0,1911.0,0.0005646237552612668,1.078995996304281,1.853574996432139,0.3259079159215569,True,202501,24,-inf
E1,M01,103-0,A,202306,3.0,2132.0,0.0004066142586066685,0.8669015993494172,3.4606003752345216,0.08179279346283476,True,202501,19,-inf
E1,M01,103-0,A,202307,2.0,2176.0,0.00044120891242003087,0.9600705934259872,2.0831801470588234,0.28369308257352677,True,202501,18,-inf
E1,M01,103-0,A,202308,2.0,2220.0,0.0004742401379607674,1.0528131062729036,1.8996723996723999,0.31605135960053726,True,202501,17,-inf
E1,M01,103-0,A,202310,3.0,2309.0,0.0005772005772005772,1.3327561327561328,2.250974447812906,0.17929308726535215,True,202501,15,-inf
E1,M01,103-0,A,202311,3.0,2353.0,0.0006858710562414266,1.6138545953360768,1.8589035274118146,0.24830012136016083,True,202501,14,-inf
E1,M01,103-0,A,202403,2.0,2530.0,0.0006689708997658602,1.6924963764076262,1.1816864295125165,0.5225693832004586,True,202501,10,-inf
E1,M01,103-0,A,202404,3.0,2574.0,0.0007289161017566878,1.8762300459217145,1.5989510489510488,0.3153867773862248,True,202501,9,-inf
E1,M01,103-0,A,202406,3.0,2662.0,0.0008421348117477807,2.241762868872592,1.338232531930879,0.4092436439301333,True,202501,7,-inf
E1,M01,103-0,A,202408,3.0,2751.0,0.000811935451131635,2.233634426063128,1.3431025081788441,0.40711443824457383,True,202501,5,-inf
E1,M01,103-0,A,202410,3.0,2839.0,0.000849090493452206,2.410567910910813,1.244520009754247,0.45127794992756304,True,202501,3,-inf
E1,M01,103-0,B,202302,2.0,1380.0,0.0007786508105047073,1.074538118496496,1.8612648221343875,0.32423383351928914,True,202501,23,-inf
E1,M01,103-0,B,202312,5.0,1692.0,0.0006714789323484975,1.136142353533658,4.400856973995272,0.012351627633888196,True,202501,13,-inf
E1,M01,103-0,B,202401,5.0,1723.0,0.000822143052891203,1.4165524801315428,3.5296962662023605,0.024684056719487122,True,202501,12,-inf
E1,M01,103-0,B,202402,3.0,1754.0,0.0010204629679359794,1.7898920457597078,1.6760787373222108,0.29317088307072947,True,202501,11,-inf
E1,M01,103-0,B,202408,2.0,1942.0,0.000958543014617781,1.8614905343877308,1.0744078269824922,0.5698017999415531,True,202501,5,-inf
E1,M01,103-0,B,202410,3.0,2004.0,0.0009252833680314596,1.8542678695350452,1.617889221556886,0.30941631591214536,True,202501,3,-inf
E1,M01,103-0,C,202302,2.0,1150.0,0.0008494733265375467,0.9768943255181787,2.047304347826087,0.29015971477818137,True,202501,23,-inf
E1,M01,103-0,C,202303,2.0,1176.0,0.0009930486593843098,1.1678252234359483,1.7125850340136055,0.3562671574324864,True,202501,22,-inf
E1,M01,103-0,C,202304,2.0,1202.0,0.000968054211035818,1.1636011616650532,1.718801996672213,0.354718042913233,True,202501,21,-inf
E1,M01,103-0,C,202305,4.0,1228.0,0.001022977651872836,1.2562165564998427,3.1841643698321223,0.05658294227417553,True,202501,20,-inf
E1,M01,103-0,C,202402,3.0,1462.0,0.0009022944057746842,1.3191544212425883,2.2741840922415477,0.17580567841525335,True,202501,11,-inf
E1,M01,103-0,C,202405,2.0,1540.0,0.0006686117189399465,1.0296620471675175,1.9423848878394334,0.3072903501080364,True,202501,8,-inf
E1,M01,103-0,C,202406,2.0,1566.0,0.0005368647100930566,0.8407301360057267,2.378884631758195,0.2408273188232392,True,202501,7,-inf
E1,M01,103-0,C,202409,2.0,1644.0,0.0005649717514124294,0.9288135593220339,2.153284671532847,0.2716382200021319,True,202501,4,-inf
E1,M01,103-0,C,202410,2.0,1670.0,0.0006662225183211193,1.1125916055962692,1.7976047904191614,0.33587103071835,True,202501,3,-inf
E1,M01,103-0,D,202305,2.0,921.0,0.0008393662784597629,0.7730563424614416,2.5871335504885993,0.21829124494917057,True,202501,20,-inf
E1,M01,103-0,D,202308,2.0,980.0,0.000977230528681716,0.9576859181080817,2.0883673469387753,0.2827751575069979,True,202501,17,-inf
E1,M01,103-0,D,202403,2.0,1116.0,0.0009266279167719653,1.0341167551175132,1.934017595307918,0.3089792942390686,True,202501,10,-inf
E1,M01,103-0,D,202404,2.0,1136.0,0.0009913258983890955,1.1261462205700123,1.775968309859155,0.3409036223465655,True,202501,9,-inf
E1,M01,103-1,A,202304,2.0,2043.0,0.0004745408816969582,0.9694870213068856,2.062946647087616,0.28731457832627355,True,202501,21,-inf
E1,M01,103-1,A,202305,2.0,2088.0,0.0005091885386288941,1.063185668657131,1.881138975966562,0.3199629486924504,True,202501,20,-inf
E1,M01,103-1,A,202308,4.0,2220.0,0.0004311273981461522,0.9571028238844579,4.179279279279279,0.028553680156174613,True,202501,17,-inf
E1,M01,103-1,A,202310,3.0,2309.0,0.0005359719645433931,1.2375592661306947,2.424126328413899,0.15722920488696734,True,202501,15,-inf
E1,M01,103-1,A,202311,4.0,2353.0,0.0006455256999919309,1.5189219720810134,2.6334466638334044,0.08929782976733809,True,202501,14,-inf
E1,M01,103-1,A,202312,3.0,2397.0,0.0007109847138286527,1.7042303590472805,1.760325406758448,0.2712651602060455,True,202501,13,-inf
E1,M01,103-1,A,202401,2.0,2441.0,0.0008124734011684141,1.9832475722520988,1.0084469674801506,0.6019547626684795,True,202501,12,-inf
E1,M01,103-1,A,202402,3.0,2485.0,0.0008719717936080676,2.166849907116048,1.384498294112501,0.39038309262334636,True,202501,11,-inf
E1,M01,103-1,A,202405,3.0,2618.0,0.0008938467589116522,2.3400908148307056,1.2820015278838808,0.43398187457744686,True,202501,8,-inf
E1,M01,103-1,A,202406,4.0,2662.0,0.0009123127127267623,2.4285764412786413,1.6470554239149282,0.25144822381887577,True,202501,7,-inf
E1,M01,103-1,A,202407,4.0,2706.0,0.0010334493093113782,2.7965138309965893,1.4303523035230354,0.32900111372427565,True,202501,6,-inf
E1,M01,103-1,A,202409,4.0,2795.0,0.001030242605516783,2.8795280824194083,1.389116509896705,0.3467082250636592,True,202501,4,-inf
E1,M01,103-1,A,202410,5.0,2839.0,0.0011103491068221154,3.1522811142679856,1.5861529536083545,0.23320701987084774,True,202501,3,-inf
E1,M01,103-1,B,202301,3.0,1349.0,0.0005090168702734148,0.6866637579988366,4.368950545377528,0.05303806092184067,True,202501,24,-inf
E1,M01,103-1,B,202302,2.0,1380.0,0.0006370779358674878,0.8791675514971331,2.27487922705314,0.25584199104325306,True,202501,23,-inf
E1,M01,103-1,B,202303,2.0,1411.0,0.0007585683745948555,1.070339976553341,1.8685651697699892,0.3226557280407117,True,202501,22,-inf
E1,M01,103-1,B,202305,2.0,1474.0,0.0008525149190110827,1.2566069906223358,1.5915875169606513,0.38615107691424655,True,202501,20,-inf
E1,M01,103-1,B,202401,3.0,1723.0,0.000712523979172376,1.2276788161140038,2.443635876601634,0.15476823212446084,True,202501,12,-inf
E1,M01,103-1,B,202411,2.0,2035.0,0.0005457274091591251,1.1105552776388194,1.800900900900901,0.3351135157060624,True,202501,2,-inf
E1,M01,103-1,C,202306,2.0,1254.0,0.0004608294930875576,0.5778801843317972,3.4609250398724085,0.15156229377353042,True,202501,19,-inf
E1,M01,103-1,C,202406,2.0,1566.0,0.00041756144118348845,0.6539012168933429,3.058565955117679,0.17600076720002267,True,202501,7,-inf
E1,M01,103-1,C,202407,2.0,1592.0,0.0004099320684000937,0.6526118528929492,3.0646087580760946,0.1754936441555717,True,202501,6,-inf
E1,M01,103-1,C,202410,4.0,1670.0,0.00044414834554741284,0.7417277370641795,5.392814371257485,0.014714282683421466,True,202501,3,-inf
E1,M01,103-1,D,202401,2.0,1077.0,0.0003507848811716215,0.37779531702183633,5.293871866295265,0.08838569796460397,True,202501,12,-inf
E1,M01,103-1,D,202403,2.0,1116.0,0.0005896723106730688,0.6580742987111449,3.039170506912442,0.17764308229261608,True,202501,10,-inf
E1,M01,104-0,A,202301,3.0,1911.0,0.0009752592136330972,1.863720357252849,1.6096835495331734,0.3132593347485065,True,202501,24,-inf
E1,M01,104-0,A,202302,3.0,1955.0,0.001049317943336831,2.051416579223505,1.4624040920716113,0.3615981126659577,True,202501,23,-inf
E1,M01,104-0,A,202306,4.0,2132.0,0.0009939459654829674,2.1190927984096866,1.8876002046733753,0.1904961218279895,True,202501,19,-inf
E1,M01,104-0,A,202309,4.0,2264.0,0.001053740779768177,2.3856691253951525,1.6766784452296821,0.24314001611436115,True,202501,16,-inf
