biz,dev,part,dist,ym,use,fleet,base_rate,expected,O_E,p,alert_dist,run_ym,遅延月,注目度
E1,M01,104-0,A,202409,8.0,2795.0,0.0010634762379528083,2.972416085078099,2.691413237924866,0.01777539918901932,False,202412,3,0.7606074847643969
E1,M12,101-0,E,202411,3.0,448.0,0.0008570816370259267,0.38397257338761515,7.8130580357142865,0.01795550734936572,False,202412,1,0.758704720175088
E1,M11,105-0,A,202408,3.0,2132.0,0.00018071744826963042,0.3852895997108521,7.786350844277673,0.018108865884549383,False,202412,4,0.757099538447372
E1,M02,102-0,A,202408,6.0,2662.0,0.0007017790097898172,1.8681357240604934,3.2117580766341094,0.02008820960488222,False,202412,4,0.7375213586712986
E1,M04,103-1,B,202409,4.0,1817.0,0.00046468401486988845,0.8443308550185873,4.737479361585031,0.020579638485584053,False,202412,3,0.7329597014228734
E1,M11,104-1,B,202410,5.0,1567.0,0.0008550662676357417,1.3398888413852073,3.7316528398213147,0.020875253228477917,False,202412,2,0.7302678586303945
E1,M11,101-0,A,202410,5.0,2220.0,0.0006035783574046131,1.3399439534382411,3.731499356499356,0.02087833991912222,False,202412,2,0.730239953035954
E1,M10,101-0,B,202406,5.0,1505.0,0.0008960573476702509,1.3485663082437276,3.707641196013289,0.021364784021892482,False,202412,6,0.7258929680558738
E1,M04,104-1,A,202406,15.0,2441.0,0.0032498936046736564,7.932990289008395,1.8908380640252824,0.02268983712492769,False,202412,6,0.7145359359547494
E1,M01,104-0,B,202410,5.0,2004.0,0.0006939625260235947,1.3907009021512837,3.5953093812375254,0.02311861753304063,False,202412,2,0.711002526204623
E1,M04,101-0,C,202409,5.0,1514.0,0.0009293680297397769,1.4070631970260223,3.553500660501981,0.024102053255775763,False,202412,3,0.7031398814085639
E1,M09,104-0,A,202410,5.0,2353.0,0.0006051803437424352,1.42398934882595,3.5112622184445392,0.02514618502832674,False,202412,2,0.6951356115302686
E1,M09,101-0,A,202411,6.0,2397.0,0.0008294821661334282,1.9882687522218274,3.0177006973001963,0.025350257590858936,False,202412,1,0.6936100904079633
E1,M08,100-0,D,202406,5.0,980.0,0.001465845793022574,1.4365288771621225,3.480612244897959,0.025937378255003203,False,202412,6,0.6892886782968692
E1,M08,105-0,A,202409,3.0,2353.0,0.0002017267812474784,0.4746631162753167,6.32027199320017,0.026163126612367384,False,202412,3,0.687653077129148
E1,M11,101-0,E,202411,3.0,466.0,0.0010235414534288639,0.47697031729785055,6.289699570815451,0.026472906925858106,False,202412,1,0.6854314677452827
E1,M11,100-0,C,202410,3.0,1306.0,0.0003664614482556435,0.4785986514218704,6.268300153139357,0.026692638439231337,False,202412,2,0.6838713528855974
E1,M09,102-0,A,202406,6.0,2176.0,0.0009265387160820648,2.016148246194573,2.975971638655462,0.026800941360006183,False,202412,6,0.6831071104875892
E1,M01,100-0,B,202411,6.0,2035.0,0.0010005002501250625,2.036018009004502,2.9469287469287475,0.027381674095742006,False,202412,1,0.6790611186661331
E1,M07,102-0,D,202408,4.0,1038.0,0.0009144947416552355,0.9492455418381344,4.213872832369942,0.027858362440324868,False,202412,4,0.675803626473921
E1,M13,100-0,A,202408,6.0,1955.0,0.001049317943336831,2.051416579223505,2.9248081841432225,0.02871066690067107,False,202412,4,0.670115870874807
E1,M05,104-0,A,202406,6.0,2397.0,0.0008689813169016866,2.082948216613343,2.8805324837865514,0.029969114608510046,False,202412,6,0.6620192219567775
E1,M04,104-0,E,202405,5.0,494.0,0.0030698388334612432,1.516500383729854,3.2970647773279356,0.030538459468710498,False,202412,7,0.6584672419886983
E1,M07,100-0,A,202407,6.0,2309.0,0.0009070294784580499,2.0943310657596372,2.8648765699436987,0.030619136506215627,False,202412,5,0.6579692850187009
E1,M07,100-0,C,202408,5.0,1384.0,0.0010973936899862826,1.5187928669410151,3.2920881502890174,0.030699181296066577,False,202412,4,0.6574765254001258
E1,M06,102-0,D,202407,7.0,1058.0,0.0025964723789059004,2.7470677768824427,2.5481715663907174,0.03246615328494063,False,202412,5,0.6469142810029013
E1,M03,104-0,E,202407,3.0,530.0,0.0010619469026548673,0.5628318584070797,5.330188679245282,0.03572691289703571,False,202412,5,0.6288507805482738
E1,M11,100-0,D,202408,4.0,940.0,0.0011264720942140297,1.0588837685611878,3.777562862669246,0.036922081288396184,False,202412,4,0.622640221372879
E1,M11,101-0,A,202407,4.0,2088.0,0.0005091885386288941,1.063185668657131,3.762277951933124,0.03736121905284897,False,202412,5,0.6204086710647955
E1,M08,101-0,D,202404,3.0,940.0,0.0006144393241167435,0.5775729646697388,5.194148936170213,0.03798246155982198,False,202412,8,0.6172961220379776
E1,M13,100-0,B,202409,4.0,1411.0,0.0007585683745948555,1.070339976553341,3.7371303395399784,0.038097804930113166,False,202412,3,0.6167238362357598
E1,M13,105-0,A,202410,3.0,2043.0,0.0002847245290181749,0.5816922127841313,5.157366617719041,0.0386245070392293,False,202412,2,0.6141323898655082
E1,M13,102-0,D,202409,3.0,882.0,0.0006620324395895399,0.5839126117179742,5.137755102040817,0.038972703706837565,False,202412,3,0.6124385457429303
E1,M07,104-0,A,202412,6.0,2530.0,0.0008919611996878136,2.2566618352101684,2.658794466403162,0.03971433614805231,False,202412,0,0.6088806730983854
E1,M02,100-0,A,202406,8.0,2574.0,0.0013849405933377067,3.564837087251257,2.244141823089192,0.040260563564789985,False,202412,6,0.6063024614226735
E1,M04,104-0,A,202411,13.0,2662.0,0.002701849187690796,7.192322537632899,1.8074829002702784,0.042287393288658985,False,202412,1,0.5970322367479984
E1,M03,101-0,B,202406,5.0,1786.0,0.000947717580161112,1.692623598167746,2.953994027622247,0.04260874296904459,False,202412,6,0.5956033952728849
E1,M02,102-0,C,202404,5.0,1462.0,0.001160092807424594,1.6960556844547563,2.9480164158686732,0.042899470180830464,False,202412,8,0.5943199671470778
E1,M03,104-0,A,202404,5.0,2441.0,0.0006964057724300692,1.699926490501799,2.9413036551504392,0.04322872816302065,False,202412,8,0.592876904809133
E1,M06,101-0,D,202406,4.0,1038.0,0.0010973936899862826,1.1390946502057613,3.5115606936416186,0.044098787819799014,False,202412,6,0.5891158962453975
E1,M02,102-0,A,202409,6.0,2706.0,0.0008612077577594819,2.330428192497158,2.574634146341463,0.04431938684605608,False,202412,3,0.5881741042949387
E1,M05,104-0,B,202404,4.0,1630.0,0.0007008936393902226,1.1424566322060627,3.5012269938650307,0.04447300746760789,False,202412,8,0.5875210245550003
E1,M01,101-0,A,202406,6.0,2662.0,0.0008772237622372715,2.3351696550756165,2.569406461307288,0.0446606131879573,False,202412,6,0.5867265185271208
E1,M11,102-0,A,202411,5.0,2264.0,0.0007586933614330874,1.71768177028451,2.9109000785237535,0.044757594770395294,False,202412,1,0.5863171113031516
E1,M02,104-1,A,202406,6.0,2574.0,0.0009111451271958598,2.345287557402143,2.5583216783216782,0.04539402610740875,False,202412,6,0.5836522337552433
E1,M07,101-0,A,202404,4.0,2176.0,0.0005294506949040371,1.1520847121111848,3.4719669117647056,0.045553990659799544,False,202412,8,0.5829883026793341
E1,M11,104-2,C,202408,4.0,1254.0,0.0009216589861751152,1.1557603686635944,3.4609250398724085,0.04597029659506069,False,202412,4,0.5812712988283774
E1,M13,103-0,A,202409,4.0,1999.0,0.0005841405831670156,1.167697025750864,3.4255461063865265,0.047336021974290377,False,202412,3,0.5757457506506235
E1,M13,101-0,A,202408,4.0,1955.0,0.0005996102533353321,1.1722380452705743,3.412276214833759,0.04786109804733089,False,202412,4,0.5736636829368529
E1,M03,104-0,D,202405,3.0,1096.0,0.0006015296038497895,0.6592764458193693,4.550443169968717,0.04829559820812846,False,202412,7,0.5719579721699946
E1,M11,102-0,A,202404,5.0,1955.0,0.000899415380002998,1.758357067905861,2.8435635123614666,0.048374863345246086,False,202412,8,0.5716484579922333
E1,M06,105-0,A,202406,3.0,2353.0,0.0002824174937464698,0.6645283627854435,4.514479995142978,0.049189498103958,False,202412,6,0.5684965476883579
E1,M11,103-1,B,202411,3.0,1598.0,0.00041798531080193465,0.6679405266614916,4.491417843733238,0.04977424430955269,False,202412,1,0.5662661187905362
E1,M09,104-0,D,202408,3.0,999.0,0.0006687685105569886,0.6680997420464316,4.4903474903474905,0.04980160551744955,False,202412,4,0.566162396217379
E1,M08,101-0,D,202405,3.0,960.0,0.0007000700070007,0.6720672067206721,4.463839285714285,0.05048560563882557,False,202412,7,0.5635877984659066
E1,M12,100-0,D,202407,3.0,882.0,0.0007723711795211298,0.6812313803376365,4.403790087463557,0.05208154306680215,False,202412,5,0.5577137887961422
E1,M06,100-0,D,202409,4.0,1096.0,0.001117126407149609,1.2243705422359714,3.2669848399775407,0.052655391769436774,False,202412,3,0.5556455822099917
E1,M03,100-0,A,202405,6.0,2485.0,0.0009857072449482504,2.4494825036964025,2.4494969818913477,0.05278661645339824,False,202412,7,0.5551758026488893
E1,M04,104-2,C,202404,8.0,1384.0,0.0027434842249657062,3.7969821673525375,2.106936416184971,0.05280282213434835,False,202412,8,0.5551178679393396
E1,M13,101-0,A,202404,3.0,1778.0,0.0003912581745011458,0.6956570342630373,4.312469869837699,0.0546385369408218,False,202412,8,0.5486677447393746
E1,M08,104-0,A,202405,6.0,2176.0,0.0011471431722920803,2.4961835429075667,2.403669400452489,0.05657748408699924,False,202412,7,0.5420860967490336
E1,M01,104-0,A,202408,6.0,2751.0,0.0009134273825230895,2.512838729321019,2.387737792317945,0.057395885567085754,False,202412,4,0.5393755150049805
E1,M06,103-1,A,202409,5.0,2485.0,0.0007582363422678848,1.8842173105356939,2.653621730382294,0.058755597988966436,False,202412,3,0.5349564115343398
E1,M13,100-0,A,202404,5.0,1778.0,0.0010619864736459673,1.8882119501425298,2.648007814812622,0.06002298721273231,False,202412,8,0.5309284958428955
E1,M01,103-1,C,202410,3.0,1670.0,0.00044414834554741284,0.7417277370641795,4.044610778443113,0.060093820946513075,False,202412,2,0.5307058941674075
E1,M08,103-1,A,202408,5.0,2309.0,0.0008245722531436817,1.903937332508761,2.626136855781724,0.060759809963811605,False,202412,4,0.5286257004149835
E1,M02,102-0,E,202408,3.0,548.0,0.0013633265167007499,0.747102931152011,4.015510948905109,0.061083899437746524,False,202412,4,0.5276216515146943
E1,M02,103-1,C,202410,4.0,1618.0,0.0008051529790660225,1.3027375201288245,3.0704573547589615,0.061170529157942834,False,202412,2,0.5273541696075061
E1,M04,100-0,E,202409,3.0,530.0,0.001415929203539823,0.7504424778761062,3.9976415094339623,0.06170253753899381,False,202412,3,0.5257197765186179
E1,M09,104-1,A,202407,5.0,2220.0,0.0008622547962923044,1.9142056477689158,2.6120495495495493,0.061817854602267984,False,202412,5,0.5253673674584955
E1,M01,104-0,C,202406,4.0,1566.0,0.0008351228823669769,1.3078024337866858,3.058565955117679,0.06183030420225479,False,202412,6,0.5253293607926958
E1,M02,103-0,B,202404,3.0,1754.0,0.0004296686180783071,0.7536387561093506,3.980687001140251,0.06229714457146895,False,202412,8,0.523909667112185
E1,M08,100-0,A,202407,6.0,2264.0,0.0011380400421496311,2.5765226554267646,2.328720062819003,0.06284846444459383,False,202412,5,0.5222467030347125
E1,M04,103-0,B,202405,3.0,1692.0,0.00044765262156566503,0.7574282356891052,3.960771276595745,0.06300527015797322,False,202412,7,0.5217763889046415
E1,M07,101-0,D,202409,3.0,1058.0,0.0007162682424568,0.7578118005192944,3.9587665406427224,0.06307713617324323,False,202412,3,0.5215612290954924
E1,M09,102-0,A,202407,6.0,2220.0,0.001164043974994611,2.5841776244880363,2.3218218218218216,0.06352288538085497,False,202412,5,0.5202321506288291
E1,M04,104-1,B,202405,8.0,1692.0,0.0023501762632197414,3.9764982373678026,2.0118203309692673,0.06386949015259596,False,202412,7,0.519205118098292
E1,M06,104-0,D,202407,4.0,1058.0,0.0012534694242994002,1.3261706509087654,3.016203078584931,0.06425253872623585,False,202412,5,0.5180765614512463
E1,M08,103-1,B,202405,3.0,1536.0,0.0005000312519532471,0.7680480030001875,3.906005859375,0.06500789454085767,False,202412,7,0.5158706760836282
E1,M09,103-0,B,202405,3.0,1505.0,0.0005120327700972862,0.7706093189964157,3.893023255813954,0.06549486845796126,False,202412,7,0.5144621008875431
E1,M09,100-0,B,202408,4.0,1598.0,0.0008359706216038693,1.3358810533229832,2.9942785624888253,0.06555164462498446,False,202412,4,0.5142985576261365
E1,M11,103-1,B,202405,3.0,1411.0,0.0005516860906144403,0.7784290738569754,3.8539156626506026,0.06699107230678059,False,202412,7,0.5101989425339661
E1,M13,104-1,D,202409,3.0,882.0,0.0008827099194527199,0.7785501489572989,3.8533163265306123,0.06701434989427324,False,202412,3,0.510133372164982
E1,M09,100-0,B,202404,4.0,1474.0,0.000918092989704243,1.3532690668240541,2.9558053886412092,0.06790974007535229,False,202412,8,0.5076282942830127
E1,M13,104-1,D,202407,3.0,843.0,0.0009307737056428156,0.7846422338568936,3.823398576512455,0.06818995971216629,False,202412,5,0.5068510920508922
E1,M05,102-0,C,202407,5.0,1436.0,0.0013812154696132596,1.9834254143646408,2.520891364902507,0.06833490663516498,False,202412,5,0.5064503273792921
E1,M13,100-0,D,202408,4.0,862.0,0.0015856835428700873,1.3668592139540152,2.926416970500497,0.06978100256625114,False,202412,4,0.5024979237004851
E1,M07,104-0,A,202407,5.0,2309.0,0.0008658008658008658,1.999134199134199,2.5010827197921177,0.07005817919223016,False,202412,5,0.5017497191840742
E1,M01,101-0,B,202411,5.0,2035.0,0.0010005002501250625,2.036018009004502,2.455773955773956,0.07335586621025017,False,202412,1,0.4930683878027511
E1,M01,100-0,C,202405,4.0,1540.0,0.0009117432530999271,1.4040846097738877,2.8488311688311687,0.07362349705443222,False,202412,7,0.4923810467096594
E1,M07,104-1,B,202411,4.0,1754.0,0.0008056286588968258,1.4130726677050325,2.8307107563664005,0.07490138542371307,False,202412,1,0.4891331931178157
E1,M02,103-0,A,202408,3.0,2662.0,0.0003158005544054177,0.8406610758272219,3.568620085149011,0.07646217746259266,False,202412,4,0.48524067072645166
E1,M05,101-0,A,202405,4.0,2353.0,0.0006051803437424352,1.42398934882595,2.8090097747556313,0.07646750081953589,False,202412,7,0.48522753101465066
E1,M02,103-0,C,202405,3.0,1488.0,0.0005686125852918878,0.846095526914329,3.545698924731183,0.07755435798750622,False,202412,7,0.4825638062453092
E1,M08,100-0,C,202407,4.0,1332.0,0.0010748065348237317,1.4316423043852107,2.793993993993994,0.07757451328484609,False,202412,5,0.48251476193786413
E1,M06,102-0,E,202409,3.0,512.0,0.0016568483063328424,0.8483063328424153,3.5364583333333335,0.07800045155727162,False,202412,3,0.4814812867232165
E1,M10,100-0,D,202408,4.0,980.0,0.001465845793022574,1.4365288771621225,2.7844897959183674,0.07828527223096368,False,202412,4,0.480793355995175
E1,M05,100-0,C,202407,3.0,1436.0,0.0005919494869771113,0.8500394632991319,3.5292479108635093,0.07835087693569094,False,202412,5,0.48063525484120945
E1,M06,103-0,D,202405,3.0,1018.0,0.0008410428931875525,0.8561816652649284,3.5039292730844798,0.07959782700940027,False,202412,7,0.47765513280872984
E1,M08,103-0,C,202408,3.0,1358.0,0.0006307821698906644,0.8566021867115223,3.5022091310751104,0.07968348517451843,False,202412,4,0.47745213282126425
E1,M09,102-0,C,202409,3.0,1358.0,0.0006307821698906644,0.8566021867115223,3.5022091310751104,0.07968348517451843,False,202412,3,0.47745213282126425
E1,M10,101-0,C,202410,3.0,1358.0,0.0006307821698906644,0.8566021867115223,3.5022091310751104,0.07968348517451843,False,202412,2,0.47745213282126425
E1,M11,100-0,E,202411,3.0,466.0,0.001842374616171955,0.858546571136131,3.494277539341917,0.08008002228454066,False,202412,1,0.4765152200276074
E1,M09,104-1,C,202404,4.0,1228.0,0.0011803588290840415,1.4494806421152029,2.759609120521173,0.08018377226725894,False,202412,8,0.4762708518222732
E1,M11,104-1,A,202405,4.0,1999.0,0.0007301757289587694,1.4596212821885801,2.7404368851092213,0.0816849573189465,False,202412,7,0.47276998369835926
E1,M12,105-0,A,202408,3.0,2043.0,0.00042708679352726237,0.8725383191761971,3.438244411812694,0.08295635851864668,False,202412,4,0.4698549441687053
E1,M02,101-0,C,202408,11.0,1566.0,0.004175614411834884,6.539012168933429,1.6822112753147236,0.08351389867350995,False,202412,4,0.4685906936176204
E1,M11,104-0,C,202404,3.0,1150.0,0.0007645259938837921,0.8792048929663608,3.4121739130434783,0.08434078762623086,False,202412,8,0.4667311376281773
E1,M04,104-1,E,202409,4.0,530.0,0.002831858407079646,1.5008849557522124,2.6650943396226414,0.0865344330183844,False,202412,3,0.4618849165448708
E1,M04,101-0,B,202407,4.0,1754.0,0.0008593372361566142,1.5072775122187012,2.653791334093501,0.08750932330405733,False,202412,5,0.4597704838575149
E1,M03,102-0,C,202404,4.0,1436.0,0.0010523546435148646,1.5111812680873455,2.646935933147632,0.08810709319243439,False,202412,8,0.45848560368443936
E1,M06,101-0,A,202406,5.0,2353.0,0.0009279431937384007,2.183450334866457,2.2899536207246993,0.09008527698676032,False,202412,6,0.4542948956567788
E1,M06,100-0,C,202404,4.0,1332.0,0.0011464603038119805,1.527085124677558,2.619369369369369,0.09056132571042388,False,202412,8,0.4533001440739774
E1,M08,103-1,A,202406,4.0,2220.0,0.0006898038370338435,1.5313645182151325,2.6120495495495497,0.09122686328172484,False,202412,6,0.4519181668625761
E1,M02,103-0,C,202410,3.0,1618.0,0.0005751092707614447,0.9305268000920175,3.22398022249691,0.09255075855089824,False,202412,2,0.44919884544910155
E1,M04,103-1,C,202410,3.0,1540.0,0.0006078288353999514,0.9360564065159251,3.2049350649350647,0.0937357150096339,False,202412,2,0.4467976973063994
E1,M04,103-0,C,202407,3.0,1462.0,0.0006444960041247745,0.9422531580304203,3.1838577291381664,0.09507031765778645,False,202412,5,0.4441293928841675
E1,M11,100-0,B,202407,5.0,1474.0,0.0015082956259426848,2.2232277526395174,2.248982360922659,0.0951269087756937,False,202412,5,0.4440170783052224
E1,M07,103-0,B,202410,3.0,1723.0,0.0005480953685941354,0.9443683200876953,3.176726639582124,0.09552746704136234,False,202412,2,0.44322400818725904
E1,M04,104-2,D,202405,6.0,1058.0,0.0027755394395201005,2.936520727012266,2.043234343557534,0.09615617309612814,False,202412,7,0.4419859068891779
E1,M08,103-1,B,202409,3.0,1661.0,0.0005715592135345222,0.9493598536808414,3.1600240818783862,0.09660949820976235,False,202412,3,0.4410981932113103
E1,M04,104-2,B,202407,9.0,1754.0,0.0029539717492883615,5.181266448251786,1.7370270550430185,0.09686188520008532,False,202412,5,0.4406057654817028
E1,M01,104-0,A,202404,5.0,2574.0,0.0008746993221080254,2.2514760551060573,2.220765345765346,0.0979339594194515,False,202412,8,0.4385282628816668
E1,M09,104-0,C,202407,3.0,1306.0,0.000732922896511287,0.9571973028437408,3.1341500765696786,0.09831747614463253,False,202412,5,0.4377905896134517
E1,M07,104-1,D,202405,3.0,980.0,0.000977230528681716,0.9576859181080817,3.1325510204081635,0.09842432025735633,False,202412,7,0.4375855933080478
E1,M05,102-0,A,202409,5.0,2530.0,0.0008919611996878136,2.2566618352101684,2.2156620553359683,0.09860955534446364,False,202412,3,0.43723071904072874
E1,M12,103-0,B,202411,3.0,1536.0,0.0006250390649415588,0.9600600037502344,3.1248046875,0.09894405670762105,False,202412,1,0.4365915652644361
E1,M03,102-0,A,202412,6.0,2795.0,0.0010634762379528083,2.972416085078099,2.0185599284436493,0.0995622056938009,False,202412,0,0.4354160930178001
E1,M04,104-0,C,202405,8.0,1410.0,0.0031560569433252755,4.450040290088639,1.797736532367587,0.09962072719776424,False,202412,7,0.43530518692762543
E1,M06,104-0,B,202411,4.0,1817.0,0.0008777364725320115,1.5948471705906648,2.508077309074428,0.09998974073121862,False,202412,1,0.43460735392774286
E1,M11,104-1,D,202407,3.0,921.0,0.0010492078480747037,0.9663204280768021,3.104560260586319,0.10031935498425235,False,202412,5,0.4339862021514035
E1,M13,104-0,A,202404,4.0,1778.0,0.0008943043988597619,1.5900732211726567,2.515607424071991,0.10057321781355318,False,202412,8,0.433509192140817
E1,M02,102-0,B,202405,4.0,1786.0,0.0008950666034854947,1.5985889538250935,2.502206705750609,0.10059559637481728,False,202412,7,0.43346720043330844
E1,M08,100-0,B,202410,5.0,1692.0,0.001342957864696995,2.272284707067316,2.200428486997636,0.10065821690403656,False,202412,2,0.43334974728659015
E1,M07,100-0,B,202409,4.0,1692.0,0.0009512618208270382,1.6095350008393485,2.485189820609095,0.10237696172478675,False,202412,3,0.43015422013696636
E1,M05,102-0,C,202406,4.0,1410.0,0.001141552511415525,1.6095890410958904,2.4851063829787234,0.10238578947295407,False,202412,6,0.4301379462608201
E1,M13,101-0,A,202406,3.0,1867.0,0.0005276766397551581,0.9851722864228801,3.0451526513122653,0.1045017933954139,False,202412,6,0.42627704038752634
E1,M11,104-1,A,202409,4.0,2176.0,0.0007500551511140525,1.6321200088241783,2.450800173010381,0.10609447099734073,False,202412,3,0.42342222837107496
E1,M03,102-0,B,202408,5.0,1848.0,0.0012662715899306083,2.3400698981917643,2.1366883116883115,0.10893381957717985,False,202412,4,0.41843751282041275
E1,M03,103-1,A,202406,5.0,2530.0,0.0009291262496748058,2.350689411677259,2.127035573122529,0.11038859918374681,False,202412,6,0.41593363822420987
E1,M02,103-1,C,202409,3.0,1592.0,0.0006441789646287186,1.02553291168892,2.925308359981727,0.11107758821258186,False,202412,3,0.4147592861877118
E1,M05,102-0,A,202407,5.0,2441.0,0.0009672302394862073,2.361009014585832,2.1177386317083164,0.11181072949584757,False,202412,5,0.4135176511420627
E1,M01,104-0,C,202405,3.0,1540.0,0.0006686117189399465,1.0296620471675175,2.91357733175915,0.11201462441667845,False,202412,7,0.4131737851121933
E1,M03,104-0,D,202408,3.0,1155.0,0.0008914822919199286,1.0296620471675175,2.91357733175915,0.11201462441667845,False,202412,4,0.4131737851121933
E1,M01,100-0,B,202407,4.0,1910.0,0.0008784344346298375,1.6778097701429897,2.384060500290867,0.11247150830073728,False,202412,5,0.4124055238287639
E1,M06,102-0,E,202410,3.0,521.0,0.001985201227215304,1.0342898393791735,2.90054091781539,0.11306802373204569,False,202412,2,0.41140715262166083
E1,M02,104-1,D,202404,3.0,1096.0,0.0009452608060496691,1.0360058434304373,2.895736562707366,0.11345948285451928,False,202412,8,0.4107548367692797
E1,M05,100-0,C,202408,3.0,1462.0,0.0007089456045372519,1.0364784738334623,2.8944161173983334,0.11356738132116938,False,202412,4,0.4105754336118973
E1,M08,103-0,B,202409,3.0,1661.0,0.0006287151348879744,1.0442958390489256,2.872749165343987,0.11535706808800136,False,202412,3,0.4076243213987579
E1,M06,100-0,D,202405,3.0,1018.0,0.0010279413138958977,1.0464442575460238,2.866851223432756,0.11585057307144485,False,202412,7,0.4068186052910379
E1,M10,100-0,A,202410,3.0,2309.0,0.00045351473922902497,1.0471655328798186,2.8648765699436987,0.11601641306304272,False,202412,2,0.4065486185410255
E1,M11,103-1,A,202412,3.0,2309.0,0.00045351473922902497,1.0471655328798186,2.8648765699436987,0.11601641306304272,False,202412,0,0.4065486185410255
E1,M07,101-0,A,202410,4.0,2441.0,0.0006964057724300692,1.699926490501799,2.3530429241203517,0.11624616188672263,False,202412,2,0.40617522549239193
E1,M09,100-0,B,202411,4.0,1692.0,0.0010072183985227463,1.7042135303004868,2.347123719464145,0.1169836733122352,False,202412,1,0.4049815724155931
E1,M09,100-0,B,202410,4.0,1661.0,0.00102880658436214,1.7088477366255146,2.340758579169175,0.11778302028562065,False,202412,2,0.40369630778410104
E1,M10,103-1,A,202407,3.0,2176.0,0.00048532980366203395,1.0560776527685858,2.84070020053476,0.11807207046826912,False,202412,5,0.4032336922222217
E1,M08,100-0,C,202404,3.0,1254.0,0.0008448540706605223,1.0594470046082949,2.831665941713789,0.11885236105524795,False,202412,8,0.4019904947520225
E1,M12,100-0,C,202410,3.0,1254.0,0.0008448540706605223,1.0594470046082949,2.831665941713789,0.11885236105524795,False,202412,2,0.4019904947520225
E1,M11,104-1,B,202407,3.0,1474.0,0.0007213587776247623,1.0632828382188997,2.8214505982484273,0.11974274410381511,False,202412,5,0.40058182432824424
E1,M03,102-0,A,202410,5.0,2706.0,0.0008956560680698612,2.4236453201970445,2.063008130081301,0.11979398943051042,False,202412,2,0.40050106844402233
E1,M12,103-1,A,202408,3.0,2043.0,0.000521994969866654,1.066435723437574,2.8131090642103858,0.12047623262618327,False,202412,4,0.39942922228180344
E1,M03,100-0,B,202408,5.0,1848.0,0.0013169224535278326,2.4336726941194344,2.0545079920079923,0.12122591561469073,False,202412,4,0.3982584011148672
E1,M12,103-1,B,202406,3.0,1380.0,0.0007786508105047073,1.074538118496496,2.7918972332015812,0.12236786907266388,False,202412,6,0.39648879174446217
E1,M12,104-0,C,202406,3.0,1150.0,0.0009344206591913014,1.0745837580699966,2.7917786561264823,0.12237855146000413,False,202412,6,0.3964723160397517
E1,M11,102-0,C,202407,4.0,1228.0,0.00141643059490085,1.7393767705382437,2.2996742671009773,0.12310299318983445,False,202412,5,0.39535833474312565
